fdcId,foodDescription,nutrient.id,nutrient.number,nutrient.name,nutrient.rank,nutrient.unitName,amount,dataPoints,min,median,max,foodNutrientDerivation.code,foodNutrientDerivation.description,foodNutrientDerivation.foodNutrientSource.id,foodNutrientDerivation.foodNutrientSource.code,foodNutrientDerivation.foodNutrientSource.description
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1259,607,SFA 4:0,9800,g,0.004,6.0,0.0,0.004,0.006,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1260,608,SFA 6:0,9900,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1010,210,Sucrose,1600,g,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1011,211,Glucose,1700,g,1.0,1.0,,1.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1014,214,Maltose,2000,g,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1198,454,Betaine,7290,mg,2.8,1.0,,2.8,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1305,664,TFA 22:1 t,15550,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1276,627,PUFA 18:4,14250,g,0.001,6.0,0.0,0.0,0.003,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1075,287,Galactose,2100,g,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1012,212,Fructose,1800,g,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1013,213,Lactose,1900,g,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1228,521,Hydroxyproline,18100,g,0.29,1.0,,0.29,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1273,624,SFA 22:0,11200,g,0.004,6.0,0.003,0.004,0.006,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1278,629,PUFA 20:5 n-3 (EPA),15000,g,0.0,6.0,0.0,0.0,0.003,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1301,654,SFA 24:0,11300,g,0.003,6.0,0.0,0.003,0.004,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1311,670,PUFA 18:2 CLAs,13300,g,0.128,6.0,0.044,0.143,0.153,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1313,672,"PUFA 20:2 n-6 c,c",14300,g,0.033,6.0,0.008,0.009,0.152,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1314,673,MUFA 16:1 c,11800,g,1.1,6.0,0.709,1.16,1.33,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1321,685,"PUFA 18:3 n-6 c,c,c",14100,g,0.002,6.0,0.0,0.002,0.008,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1331,695,"Fatty acids, total trans-polyenoic",15619,g,0.002,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1406,853,PUFA 20:3 n-6,14600,g,0.028,6.0,0.02,0.028,0.034,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1004,204,Total lipid (fat),800,g,28.7,6.0,25.4,28.2,32.5,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1005,205,"Carbohydrate, by difference",1110,g,3.37,,,,,NC,Calculated,2.0,4,Calculated or imputed
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1008,208,Energy,300,kcal,328.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1292,645,"Fatty acids, total monounsaturated",11400,g,12.7,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1293,646,"Fatty acids, total polyunsaturated",12900,g,1.91,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1299,652,SFA 15:0,10600,g,0.105,6.0,0.021,0.123,0.127,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1304,663,TFA 18:1 t,15521,g,1.02,6.0,0.141,1.07,1.43,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1306,665,TFA 18:2 t not further defined,15610,g,0.093,6.0,0.033,0.106,0.129,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1051,255,Water,100,g,51.7,6.0,47.6,52.6,54.2,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1087,301,"Calcium, Ca",5300,mg,35.0,6.0,8.0,29.0,96.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1092,306,"Potassium, K",5700,mg,263.0,6.0,214.0,222.0,361.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1095,309,"Zinc, Zn",5900,mg,2.14,6.0,1.52,2.31,2.37,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1262,610,SFA 10:0,10100,g,0.002,6.0,0.0,0.0,0.009,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1265,613,SFA 16:0,10700,g,6.66,6.0,5.88,6.83,7.12,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1266,614,SFA 18:0,10900,g,3.47,6.0,2.97,3.48,3.79,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1267,615,SFA 20:0,11100,g,0.027,6.0,0.021,0.023,0.049,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1271,620,PUFA 20:4,14700,g,0.046,6.0,0.027,0.036,0.108,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1167,406,Niacin,6600,mg,2.43,5.0,2.14,2.39,2.97,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1170,410,Pantothenic acid,6700,mg,0.322,4.0,0.22,0.3,0.47,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1175,415,Vitamin B-6,6800,mg,0.15,5.0,0.137,0.142,0.176,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1303,662,TFA 16:1 t,15520,g,0.062,6.0,0.007,0.073,0.078,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1312,671,MUFA 24:1 c,12800,g,0.002,6.0,0.0,0.002,0.005,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1315,674,MUFA 18:1 c,12200,g,11.0,6.0,9.43,11.2,11.7,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1316,675,"PUFA 18:2 n-6 c,c",13200,g,1.57,6.0,0.651,0.889,5.25,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1317,676,MUFA 22:1 c,12600,g,0.016,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1323,687,MUFA 17:1,12000,g,0.202,6.0,0.063,0.234,0.247,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1329,693,"Fatty acids, total trans-monoenoic",15500,g,1.08,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1280,631,PUFA 22:5 n-3 (DPA),15200,g,0.009,6.0,0.007,0.008,0.016,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1300,653,SFA 17:0,10800,g,0.256,6.0,0.078,0.29,0.314,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1404,851,"PUFA 18:3 n-3 c,c,c (ALA)",14000,g,0.092,6.0,0.052,0.06,0.264,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1405,852,PUFA 20:3 n-3,14500,g,0.004,6.0,0.0,0.0,0.02,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1411,858,PUFA 22:4,15160,g,0.015,6.0,0.009,0.013,0.032,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1178,418,Vitamin B-12,7300,µg,1.13,5.0,0.83,1.2,1.2,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1162,401,"Vitamin C, total ascorbic acid",6300,mg,19.2,1.0,,19.2,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1165,404,Thiamin,6400,mg,0.054,5.0,0.035,0.052,0.088,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1166,405,Riboflavin,6500,mg,0.132,5.0,0.1,0.12,0.17,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1253,601,Cholesterol,15700,mg,61.0,5.0,53.0,60.0,71.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1257,605,"Fatty acids, total trans",15400,g,1.18,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1258,606,"Fatty acids, total saturated",9700,g,11.3,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1263,611,SFA 12:0,10300,g,0.018,6.0,0.014,0.016,0.026,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1264,612,SFA 14:0,10500,g,0.784,6.0,0.358,0.869,0.933,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1272,621,PUFA 22:6 n-3 (DHA),15300,g,0.002,6.0,0.0,0.0,0.009,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1062,268,Energy,400,kJ,1370.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1106,320,"Vitamin A, RAE",7420,µg,18.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1089,303,"Iron, Fe",5400,mg,1.55,6.0,1.03,1.57,2.07,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1090,304,"Magnesium, Mg",5500,mg,19.7,6.0,10.6,23.2,24.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1091,305,"Phosphorus, P",5600,mg,124.0,6.0,106.0,118.0,149.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1093,307,"Sodium, Na",5800,mg,866.0,6.0,784.0,792.0,1030.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1098,312,"Copper, Cu",6000,mg,0.075,6.0,0.048,0.083,0.094,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1101,315,"Manganese, Mn",6100,mg,0.174,6.0,0.018,0.231,0.273,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1003,203,Protein,600,g,13.3,,10.9,13.2,15.2,NC,Calculated,2.0,4,Calculated or imputed
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1007,207,Ash,1000,g,2.97,6.0,2.64,2.88,3.36,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1335,699,SFA 11:0,10200,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2009,822,MUFA 14:1 c,11501,g,0.253,6.0,0.018,0.302,0.339,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2019,834,TFA 18:3 t,15660,g,0.002,6.0,0.0,0.003,0.003,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2012,829,MUFA 20:1 c,12401,g,0.112,6.0,0.085,0.09,0.215,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1414,861,PUFA 20:3 n-9,14650,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2014,676.1,MUFA 22:1 n-9,12601,g,0.016,6.0,0.0,0.005,0.055,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1334,698,PUFA 22:2,15100,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1002,202,Nitrogen,500,g,2.13,6.0,1.74,2.12,2.43,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1128,344,"Tocotrienol, alpha",8300,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1125,341,"Tocopherol, beta",8000,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1129,345,"Tocotrienol, beta",8400,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1127,343,"Tocopherol, delta",8200,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1131,347,"Tocotrienol, delta",8600,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1126,342,"Tocopherol, gamma",8100,mg,0.14,3.0,0.0,0.19,0.23,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1130,346,"Tocotrienol, gamma",8500,mg,0.0,3.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1222,513,Alanine,17500,g,0.77,1.0,,0.77,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1220,511,Arginine,17300,g,0.83,1.0,,0.83,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1223,514,Aspartic acid,17600,g,1.19,1.0,,1.19,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1232,526,Cysteine,18150,g,0.17,1.0,,0.17,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1224,515,Glutamic acid,17700,g,1.89,1.0,,1.89,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1225,516,Glycine,17800,g,0.94,1.0,,0.94,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1221,512,Histidine,17400,g,0.35,1.0,,0.35,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1212,503,Isoleucine,16500,g,0.46,1.0,,0.46,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1213,504,Leucine,16600,g,0.93,1.0,,0.93,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1214,505,Lysine,16700,g,0.95,1.0,,0.95,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1215,506,Methionine,16800,g,0.26,1.0,,0.26,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1217,508,Phenylalanine,17000,g,0.6,1.0,,0.6,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1226,517,Proline,17900,g,0.84,1.0,,0.84,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1227,518,Serine,18000,g,0.55,1.0,,0.55,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1211,502,Threonine,16400,g,0.5,1.0,,0.5,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1210,501,Tryptophan,16300,g,0.12,1.0,,0.12,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1218,509,Tyrosine,17100,g,0.39,1.0,,0.39,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1219,510,Valine,17200,g,0.53,1.0,,0.53,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1194,450,"Choline, free",7230,mg,2.3,1.0,,2.3,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1197,453,"Choline, from glycerophosphocholine",7260,mg,1.9,1.0,,1.9,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1196,452,"Choline, from phosphotidyl choline",7250,mg,0.4,1.0,,0.4,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1195,451,"Choline, from phosphocholine",7240,mg,27.7,1.0,,27.7,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1199,455,"Choline, from sphingomyelin",7270,mg,6.0,1.0,,6.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1063,269.3,"Sugars, Total",1500,g,1.0,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1330,694,"Fatty acids, total trans-dienoic",15601,g,0.093,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2010,825,MUFA 17:1 c,12001,g,0.202,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2016,831,PUFA 18:2 c,13150,g,1.7,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2018,833,PUFA 18:3 c,13910,g,0.094,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2020,835,PUFA 20:3 c,14450,g,0.031,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2022,836,PUFA 20:4c,14750,g,0.046,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2023,837,PUFA 20:5c,14950,g,0.0,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2024,838,PUFA 22:5 c,15150,g,0.009,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2025,839,PUFA 22:6 c,15250,g,0.002,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2026,840,PUFA 20:2 c,14250,g,0.033,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1085,298,Total fat (NLEA),900,g,27.1,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1276,627,PUFA 18:4,14250,g,0.0,11.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1106,320,"Vitamin A, RAE",7420,µg,22.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1185,430,Vitamin K (phylloquinone),8800,µg,0.0,1.0,,0.0,,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1109,323,Vitamin E (alpha-tocopherol),7905,mg,0.8,2.0,0.59,0.8,1.01,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1105,319,Retinol,7430,µg,22.0,2.0,18.0,22.0,25.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1259,607,SFA 4:0,9800,g,0.006,11.0,0.005,0.006,0.007,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1260,608,SFA 6:0,9900,g,0.0,11.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1262,610,SFA 10:0,10100,g,0.016,11.0,0.013,0.015,0.021,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1265,613,SFA 16:0,10700,g,5.71,11.0,4.24,5.57,6.88,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1266,614,SFA 18:0,10900,g,2.9,11.0,2.07,2.88,3.46,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1267,615,SFA 20:0,11100,g,0.065,11.0,0.042,0.066,0.081,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1271,620,PUFA 20:4,14700,g,0.125,11.0,0.104,0.122,0.15,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1167,406,Niacin,6600,mg,5.73,4.0,4.73,5.84,6.5,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1170,410,Pantothenic acid,6700,mg,0.783,3.0,0.72,0.77,0.86,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1175,415,Vitamin B-6,6800,mg,0.343,4.0,0.275,0.353,0.391,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1180,421,"Choline, total",7220,mg,70.4,1.0,,70.4,,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1198,454,Betaine,7290,mg,3.9,1.0,,3.9,,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1004,204,Total lipid (fat),800,g,26.2,11.0,19.1,26.8,30.4,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1005,205,"Carbohydrate, by difference",1110,g,2.15,,,,,NC,Calculated,2.0,4,Calculated or imputed
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1008,208,Energy,300,kcal,322.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1010,210,Sucrose,1600,g,0.0,2.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1011,211,Glucose,1700,g,1.46,2.0,1.39,1.46,1.53,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1014,214,Maltose,2000,g,0.0,2.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1051,255,Water,100,g,50.9,11.0,45.6,51.7,57.1,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1087,301,"Calcium, Ca",5300,mg,12.0,11.0,8.0,11.0,16.0,A,Analytical,1.0,1,Analytical or derived from analytical
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",1092,306,"Potassium, K",5700,mg,310.0,11.0,222.0,275.0,592.0,A,Analytical,1.0,1,Analytical or derived from analytical
